,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,id_date,date,maximum temperature,minimum temperature,average temperature,precipitation,snow fall,snow depth,precipitation_n,snow fall_n,snow depth_n,hour,daily_trip_count,distance_km,coordinates_pickupp,coordinates_dropofff,index_right,NATName_p,BoroName_p,NATName_d,BoroName_d
317,id1922839,2,2016-02-03 18:49:39,2016-02-03 18:52:32,5,-74.00835418701173,40.72151565551758,-74.0066680908203,40.73083114624024,N,173,2016-02-03,2016-02-03,55,29,42.0,0.14,0.0,0,0.14,0.0,0.0,18,335,1.0455345155524336,POINT (-74.00835418701173 40.72151565551758),POINT (-74.0066680908203 40.73083114624024),119,Tribeca-Civic Center,Manhattan,West Village,Manhattan
318,id1766678,1,2016-01-10 00:01:33,2016-01-10 00:11:57,1,-73.99396514892578,40.760696411132805,-73.9646224975586,40.76416015625,N,624,2016-01-10,2016-01-10,62,56,59.0,0,0,0,0.0,0.0,0.0,0,324,2.5011189913031107,POINT (-73.99396514892578 40.760696411132805),POINT (-73.9646224975586 40.76416015625),128,Hell's Kitchen,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan
319,id0770935,2,2016-06-02 18:55:05,2016-06-02 19:01:28,2,-73.9642105102539,40.7647590637207,-73.95207977294923,40.78152847290039,N,383,2016-06-02,2016-06-02,40,30,35.0,0.00,0.0,0,0.0,0.0,0.0,18,314,2.1261421262424363,POINT (-73.9642105102539 40.7647590637207),POINT (-73.95207977294923 40.78152847290039),139,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,Upper East Side-Carnegie Hill,Manhattan
320,id1437834,2,2016-05-03 10:28:30,2016-05-03 11:17:57,2,-73.8709716796875,40.77381896972656,-74.00071716308595,40.75756072998047,N,2967,2016-05-03,2016-05-03,41,28,34.5,0.00,0.0,0,0.0,0.0,0.0,10,353,11.07538199022911,POINT (-73.8709716796875 40.77381896972656),POINT (-74.00071716308595 40.75756072998047),233,LaGuardia Airport,Queens,Chelsea-Hudson Yards,Manhattan
321,id2432732,2,2016-01-11 14:24:39,2016-01-11 14:29:52,1,-73.97216796875,40.75382995605469,-73.98188781738281,40.75817108154297,N,313,2016-01-11,2016-01-11,58,40,49.0,0,0,0,0.0,0.0,0.0,14,287,0.9504109123245074,POINT (-73.97216796875 40.75382995605469),POINT (-73.98188781738281 40.75817108154297),134,East Midtown-Turtle Bay,Manhattan,Midtown-Times Square,Manhattan
322,id3077475,2,2016-04-09 18:27:40,2016-04-09 18:32:04,1,-74.001220703125,40.731311798095696,-73.99755859375,40.72612762451172,N,264,2016-04-09,2016-04-09,80,65,72.5,0,0,0,0.0,0.0,0.0,18,389,0.653853055642164,POINT (-74.001220703125 40.731311798095696),POINT (-73.99755859375 40.72612762451172),122,Greenwich Village,Manhattan,Greenwich Village,Manhattan
323,id2590470,2,2016-06-07 11:40:53,2016-06-07 12:05:35,2,-73.8749771118164,40.77384185791016,-73.95372772216798,40.770801544189446,N,1482,2016-06-07,2016-06-07,91,75,83.0,0,0,0,0.0,0.0,0.0,11,325,6.640129267944205,POINT (-73.8749771118164 40.77384185791016),POINT (-73.95372772216798 40.770801544189446),233,LaGuardia Airport,Queens,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan
324,id3964626,2,2016-04-03 13:16:36,2016-04-03 13:54:24,1,-73.77734375,40.64664077758789,-73.9803237915039,40.73849105834961,N,2268,2016-04-03,2016-04-03,39,30,34.5,0.11,0.4,T,0.11,0.4,0.05,13,316,19.929244497011055,POINT (-73.77734375 40.64664077758789),POINT (-73.9803237915039 40.73849105834961),236,John F. Kennedy International Airport,Queens,Gramercy,Manhattan
325,id2576834,2,2016-06-02 20:47:18,2016-06-02 21:03:32,1,-73.98500061035155,40.76876068115234,-73.9472427368164,40.83066177368164,N,974,2016-06-02,2016-06-02,40,30,35.0,0.00,0.0,0,0.0,0.0,0.0,20,314,7.58143347167799,POINT (-73.98500061035155 40.76876068115234),POINT (-73.9472427368164 40.83066177368164),136,Upper West Side-Lincoln Square,Manhattan,Hamilton Heights-Sugar Hill,Manhattan
326,id1872397,1,2016-06-05 11:44:54,2016-06-05 11:56:31,1,-73.94802856445312,40.7747917175293,-73.9659423828125,40.76534271240234,Y,697,2016-06-05,2016-06-05,54,48,51.0,0.54,0.0,0,0.54,0.0,0.0,11,304,1.8383899849949057,POINT (-73.94802856445312 40.7747917175293),POINT (-73.9659423828125 40.76534271240234),141,Upper East Side-Yorkville,Manhattan,Upper East Side-Carnegie Hill,Manhattan
327,id3223960,1,2016-02-02 19:37:05,2016-02-02 19:54:31,1,-73.98287963867188,40.76164627075195,-74.0033950805664,40.72384643554688,N,1046,2016-02-02,2016-02-02,50,38,44.0,0.00,0.0,T,0.0,0.0,0.05,19,300,4.544632213165365,POINT (-73.98287963867188 40.76164627075195),POINT (-74.0033950805664 40.72384643554688),130,Midtown-Times Square,Manhattan,SoHo-Little Italy-Hudson Square,Manhattan
328,id3308583,2,2016-03-04 11:34:57,2016-03-04 12:01:29,1,-73.97406768798828,40.76462936401367,-74.00565338134764,40.7075309753418,N,1592,2016-03-04,2016-03-04,50,34,42.0,0.09,T,0,0.09,0.05,0.0,11,369,6.8842367905823645,POINT (-73.97406768798828 40.76462936401367),POINT (-74.00565338134764 40.7075309753418),130,Midtown-Times Square,Manhattan,Financial District-Battery Park City,Manhattan
329,id3779756,1,2016-06-12 16:07:00,2016-06-12 16:40:36,1,-73.97716522216798,40.75181579589844,-73.98326110839844,40.69329071044922,N,2016,2016-06-12,2016-06-12,46,37,41.5,0.35,0,0,0.35,0.0,0.0,16,264,6.527937204159045,POINT (-73.97716522216798 40.75181579589844),POINT (-73.98326110839844 40.69329071044922),133,Murray Hill-Kips Bay,Manhattan,Downtown Brooklyn-DUMBO-Boerum Hill,Brooklyn
330,id2425126,2,2016-01-10 19:44:33,2016-01-10 19:54:49,1,-73.98390960693358,40.74391174316406,-74.00566864013672,40.74016952514648,N,616,2016-01-10,2016-01-10,62,56,59.0,0,0,0,0.0,0.0,0.0,19,324,1.879778421512381,POINT (-73.98390960693358 40.74391174316406),POINT (-74.00566864013672 40.74016952514648),129,Midtown South-Flatiron-Union Square,Manhattan,West Village,Manhattan
331,id0835080,2,2016-04-09 13:10:47,2016-04-09 13:25:46,2,-73.97886657714845,40.76396942138672,-73.99131011962889,40.75028610229492,N,899,2016-04-09,2016-04-09,80,65,72.5,0,0,0,0.0,0.0,0.0,13,389,1.8475718070903036,POINT (-73.97886657714845 40.76396942138672),POINT (-73.99131011962889 40.75028610229492),130,Midtown-Times Square,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
332,id2448137,2,2016-03-11 23:57:09,2016-03-12 00:08:30,1,-74.00755310058594,40.740821838378906,-73.9872817993164,40.75074005126953,N,681,2016-03-11,2016-03-11,72,57,64.5,0,0,0,0.0,0.0,0.0,23,358,2.0328702516734194,POINT (-74.00755310058594 40.740821838378906),POINT (-73.9872817993164 40.75074005126953),123,West Village,Manhattan,Midtown-Times Square,Manhattan
333,id3250285,2,2016-01-11 06:51:24,2016-01-11 06:58:53,1,-73.98307037353516,40.741737365722656,-74.00605773925781,40.71611022949219,N,449,2016-01-11,2016-01-11,58,40,49.0,0,0,0,0.0,0.0,0.0,6,287,3.445615668579796,POINT (-73.98307037353516 40.741737365722656),POINT (-74.00605773925781 40.71611022949219),132,Gramercy,Manhattan,Tribeca-Civic Center,Manhattan
334,id0819471,2,2016-02-11 21:53:30,2016-02-11 22:04:13,5,-73.9988021850586,40.71946334838867,-73.98109436035155,40.729316711425774,N,643,2016-02-11,2016-02-11,70,54,62.0,0,0,0,0.0,0.0,0.0,21,358,1.851270234242589,POINT (-73.9988021850586 40.71946334838867),POINT (-73.98109436035155 40.729316711425774),121,SoHo-Little Italy-Hudson Square,Manhattan,East Village,Manhattan
335,id1053165,2,2016-03-09 15:50:44,2016-03-09 15:58:45,1,-73.98435974121092,40.73722839355469,-73.97610473632812,40.74825286865234,N,481,2016-03-09,2016-03-09,75,66,70.5,0,0,0,0.0,0.0,0.0,15,304,1.4093990355069619,POINT (-73.98435974121092 40.73722839355469),POINT (-73.97610473632812 40.74825286865234),132,Gramercy,Manhattan,Murray Hill-Kips Bay,Manhattan
336,id0780314,1,2016-04-01 19:24:54,2016-04-01 19:26:37,1,-73.96138000488281,40.79853057861328,-73.96607208251953,40.79471206665039,N,103,2016-04-01,2016-04-01,36,14,25.0,0.00,0.0,0,0.0,0.0,0.0,19,348,0.5799022393160825,POINT (-73.96138000488281 40.79853057861328),POINT (-73.96607208251953 40.79471206665039),138,Upper West Side-Manhattan Valley,Manhattan,Upper West Side-Manhattan Valley,Manhattan
337,id2300050,1,2016-03-08 19:05:09,2016-03-08 19:38:34,2,-73.9928207397461,40.752689361572266,-73.98454284667967,40.69162368774414,N,2005,2016-03-08,2016-03-08,80,66,73.0,0,0,0,0.0,0.0,0.0,19,336,6.8259335018614795,POINT (-73.9928207397461 40.752689361572266),POINT (-73.98454284667967 40.69162368774414),130,Midtown-Times Square,Manhattan,Downtown Brooklyn-DUMBO-Boerum Hill,Brooklyn
338,id0632183,1,2016-02-10 20:12:24,2016-02-10 20:19:17,1,-73.97177124023438,40.75029754638672,-73.98069763183594,40.732280731201165,N,413,2016-02-10,2016-02-10,63,57,60.0,0,0,0,0.0,0.0,0.0,20,357,2.139878700233875,POINT (-73.97177124023438 40.75029754638672),POINT (-73.98069763183594 40.732280731201165),133,Murray Hill-Kips Bay,Manhattan,Stuyvesant Town-Peter Cooper Village,Manhattan
339,id2401419,2,2016-03-04 21:35:01,2016-03-04 21:44:29,2,-73.98136901855469,40.6898193359375,-73.98358917236328,40.69411087036133,N,568,2016-03-04,2016-03-04,50,34,42.0,0.09,T,0,0.09,0.05,0.0,21,369,0.5125956912711929,POINT (-73.98136901855469 40.6898193359375),POINT (-73.98358917236328 40.69411087036133),6,Fort Greene,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,Brooklyn
340,id2987313,2,2016-01-01 09:47:11,2016-01-01 09:49:57,1,-73.99407196044923,40.75128173828125,-73.99429321289062,40.75852584838867,N,166,2016-01-01,2016-01-01,42,34,38.0,0.00,0.0,0,0.0,0.0,0.0,9,278,0.8057238497761608,POINT (-73.99407196044923 40.75128173828125),POINT (-73.99429321289062 40.75852584838867),129,Midtown South-Flatiron-Union Square,Manhattan,Hell's Kitchen,Manhattan
341,id2377925,2,2016-06-12 01:24:01,2016-06-12 01:33:30,1,-73.98818969726561,40.723575592041016,-73.98721313476561,40.74480819702149,N,569,2016-06-12,2016-06-12,46,37,41.5,0.35,0,0,0.35,0.0,0.0,1,264,2.362391349226569,POINT (-73.98818969726561 40.723575592041016),POINT (-73.98721313476561 40.74480819702149),126,East Village,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
342,id3560802,2,2016-02-12 15:14:53,2016-02-12 15:24:32,2,-73.99118041992188,40.73956298828125,-74.0020751953125,40.75069808959961,N,579,2016-02-12,2016-02-12,51,40,45.5,0,0,0,0.0,0.0,0.0,15,353,1.5412464226735783,POINT (-73.99118041992188 40.73956298828125),POINT (-74.0020751953125 40.75069808959961),129,Midtown South-Flatiron-Union Square,Manhattan,Chelsea-Hudson Yards,Manhattan
343,id0183870,2,2016-03-02 10:07:41,2016-03-02 10:13:55,1,-73.97045135498048,40.76253128051758,-73.96968841552734,40.757320404052734,N,374,2016-03-02,2016-03-02,59,42,50.5,0.73,0.0,0,0.73,0.0,0.0,10,337,0.5829752901963089,POINT (-73.97045135498048 40.76253128051758),POINT (-73.96968841552734 40.757320404052734),130,Midtown-Times Square,Manhattan,East Midtown-Turtle Bay,Manhattan
344,id1859727,2,2016-02-09 07:35:22,2016-02-09 07:42:16,1,-73.98542785644531,40.751968383789055,-73.99445343017578,40.7409782409668,N,414,2016-02-09,2016-02-09,81,66,73.5,0,0,0,0.0,0.0,0.0,7,337,1.4392723479362322,POINT (-73.98542785644531 40.751968383789055),POINT (-73.99445343017578 40.7409782409668),130,Midtown-Times Square,Manhattan,Chelsea-Hudson Yards,Manhattan
345,id0769422,1,2016-02-04 22:12:24,2016-02-04 22:30:02,1,-73.98233795166014,40.7726936340332,-73.9936294555664,40.732513427734375,N,1058,2016-02-04,2016-02-04,61,49,55.0,0.16,0.0,0,0.16,0.0,0.0,22,348,4.567953327718195,POINT (-73.98233795166014 40.7726936340332),POINT (-73.9936294555664 40.732513427734375),136,Upper West Side-Lincoln Square,Manhattan,Greenwich Village,Manhattan
346,id2800526,2,2016-02-05 12:31:16,2016-02-05 12:38:53,1,-73.97615814208984,40.75228118896485,-73.98177337646483,40.75539016723633,N,457,2016-02-05,2016-02-05,60,45,52.5,0.04,0.0,0,0.04,0.0,0.0,12,337,0.5858544591674815,POINT (-73.97615814208984 40.75228118896485),POINT (-73.98177337646483 40.75539016723633),134,East Midtown-Turtle Bay,Manhattan,Midtown-Times Square,Manhattan
347,id0060684,2,2016-01-11 09:11:15,2016-01-11 09:21:20,6,-73.98967742919923,40.7567253112793,-73.99462890625,40.75049209594727,N,605,2016-01-11,2016-01-11,58,40,49.0,0,0,0,0.0,0.0,0.0,9,287,0.8089149252017189,POINT (-73.98967742919923 40.7567253112793),POINT (-73.99462890625 40.75049209594727),130,Midtown-Times Square,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
348,id3675063,2,2016-05-08 15:30:40,2016-05-08 15:39:15,1,-73.95427703857422,40.784378051757805,-73.96682739257811,40.7667121887207,N,515,2016-05-08,2016-05-08,83,69,76.0,0,0,0,0.0,0.0,0.0,15,319,2.230587358394242,POINT (-73.95427703857422 40.784378051757805),POINT (-73.96682739257811 40.7667121887207),140,Upper East Side-Carnegie Hill,Manhattan,Upper East Side-Carnegie Hill,Manhattan
349,id0234320,2,2016-06-09 14:53:48,2016-06-09 15:22:36,2,-73.97705841064453,40.754878997802734,-73.86203765869139,40.76865005493164,N,1728,2016-06-09,2016-06-09,80,71,75.5,T,0,0,0.05,0.0,0.0,14,361,9.807608926665509,POINT (-73.97705841064453 40.754878997802734),POINT (-73.86203765869139 40.76865005493164),130,Midtown-Times Square,Manhattan,LaGuardia Airport,Queens
350,id3969005,1,2016-03-08 10:03:34,2016-03-08 10:12:16,1,-73.96919250488281,40.763858795166016,-73.96101379394531,40.77730941772461,N,522,2016-03-08,2016-03-08,80,66,73.0,0,0,0,0.0,0.0,0.0,10,336,1.6466039578927876,POINT (-73.96919250488281 40.763858795166016),POINT (-73.96101379394531 40.77730941772461),140,Upper East Side-Carnegie Hill,Manhattan,Upper East Side-Carnegie Hill,Manhattan
351,id2528829,1,2016-06-12 16:41:17,2016-06-12 16:52:38,1,-73.98313140869139,40.760345458984375,-73.9654541015625,40.763050079345696,N,681,2016-06-12,2016-06-12,46,37,41.5,0.35,0,0,0.35,0.0,0.0,16,264,1.5188988383092858,POINT (-73.98313140869139 40.760345458984375),POINT (-73.9654541015625 40.763050079345696),130,Midtown-Times Square,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan
352,id2503542,1,2016-06-01 20:17:36,2016-06-01 20:32:43,1,-73.95516967773438,40.773170471191406,-73.97608184814453,40.74195861816406,N,907,2016-06-01,2016-06-01,41,25,33.0,0.00,0.0,0,0.0,0.0,0.0,20,348,3.8919844588564363,POINT (-73.95516967773438 40.773170471191406),POINT (-73.97608184814453 40.74195861816406),139,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,Murray Hill-Kips Bay,Manhattan
353,id2663024,1,2016-05-04 14:55:36,2016-05-04 15:05:13,3,-73.95033264160156,40.801300048828125,-73.96492767333984,40.806350708007805,N,577,2016-05-04,2016-05-04,43,26,34.5,0.00,0.0,0,0.0,0.0,0.0,14,331,1.3507391910052269,POINT (-73.95033264160156 40.801300048828125),POINT (-73.96492767333984 40.806350708007805),145,Harlem (South),Manhattan,Morningside Heights,Manhattan
354,id1976927,1,2016-05-09 08:41:29,2016-05-09 09:02:23,1,-74.00410461425781,40.7285270690918,-73.98384094238281,40.76825714111328,N,1254,2016-05-09,2016-05-09,84,65,74.5,0,0,0,0.0,0.0,0.0,8,281,4.736100737842326,POINT (-74.00410461425781 40.7285270690918),POINT (-73.98384094238281 40.76825714111328),123,West Village,Manhattan,Upper West Side-Lincoln Square,Manhattan
355,id3151483,1,2016-06-02 12:36:57,2016-06-02 12:46:46,2,-73.98511505126953,40.76640319824219,-73.98146057128906,40.77439498901367,N,589,2016-06-02,2016-06-02,40,30,35.0,0.00,0.0,0,0.0,0.0,0.0,12,314,0.9404267297472522,POINT (-73.98511505126953 40.76640319824219),POINT (-73.98146057128906 40.77439498901367),128,Hell's Kitchen,Manhattan,Upper West Side-Lincoln Square,Manhattan
356,id1085643,1,2016-04-07 07:48:00,2016-04-07 07:57:35,1,-73.97747802734375,40.76617050170898,-73.96797943115233,40.78704452514648,N,575,2016-04-07,2016-04-07,84,66,75.0,0.49,0,0,0.49,0.0,0.0,7,418,2.4550243455337486,POINT (-73.97747802734375 40.76617050170898),POINT (-73.96797943115233 40.78704452514648),130,Midtown-Times Square,Manhattan,Central Park,Manhattan
357,id3137071,1,2016-04-11 09:20:21,2016-04-11 09:32:15,1,-74.0055160522461,40.7171745300293,-73.98953247070312,40.740684509277344,N,714,2016-04-11,2016-04-11,61,47,54.0,0,0,0,0.0,0.0,0.0,9,316,2.940743754426752,POINT (-74.0055160522461 40.7171745300293),POINT (-73.98953247070312 40.740684509277344),119,Tribeca-Civic Center,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
358,id2892400,1,2016-03-03 07:45:04,2016-03-03 07:52:12,1,-73.97875213623048,40.785377502441406,-73.97953033447266,40.77156066894531,N,428,2016-03-03,2016-03-03,36,26,31.0,0.00,0.0,0,0.0,0.0,0.0,7,375,1.5377584682959746,POINT (-73.97875213623048 40.785377502441406),POINT (-73.97953033447266 40.77156066894531),137,Upper West Side (Central),Manhattan,Upper West Side-Lincoln Square,Manhattan
359,id0862941,2,2016-01-11 18:06:01,2016-01-11 18:12:46,1,-73.97271728515625,40.78501129150391,-73.9565200805664,40.78684997558594,N,405,2016-01-11,2016-01-11,58,40,49.0,0,0,0,0.0,0.0,0.0,18,287,1.378913958097859,POINT (-73.97271728515625 40.78501129150391),POINT (-73.9565200805664 40.78684997558594),137,Upper West Side (Central),Manhattan,Upper East Side-Carnegie Hill,Manhattan
360,id1946987,2,2016-06-05 23:34:21,2016-06-05 23:56:37,2,-73.99005126953125,40.72947311401367,-73.96263122558594,40.65462112426758,N,1336,2016-06-05,2016-06-05,54,48,51.0,0.54,0.0,0,0.54,0.0,0.0,23,304,8.638255359421475,POINT (-73.99005126953125 40.72947311401367),POINT (-73.96263122558594 40.65462112426758),126,East Village,Manhattan,Prospect Park,Brooklyn
361,id2573202,1,2016-02-11 22:22:51,2016-02-11 22:31:41,2,-73.96875762939453,40.79138946533203,-73.94386291503906,40.794536590576165,N,530,2016-02-11,2016-02-11,70,54,62.0,0,0,0,0.0,0.0,0.0,22,358,2.1247262618832203,POINT (-73.96875762939453 40.79138946533203),POINT (-73.94386291503906 40.794536590576165),137,Upper West Side (Central),Manhattan,East Harlem (South),Manhattan
362,id1864783,2,2016-05-06 18:59:55,2016-05-06 19:39:51,2,-73.96573638916014,40.76241302490234,-73.90787506103516,40.88006591796875,N,2396,2016-05-06,2016-05-06,71,65,68.0,0.91,0.0,0,0.91,0.0,0.0,18,369,13.959050739647141,POINT (-73.96573638916014 40.76241302490234),POINT (-73.90787506103516 40.88006591796875),139,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,Kingsbridge-Marble Hill,Bronx
363,id1201558,1,2016-06-05 18:07:19,2016-06-05 18:11:46,1,-73.9821014404297,40.77305603027344,-73.98836517333984,40.76931381225586,N,267,2016-06-05,2016-06-05,54,48,51.0,0.54,0.0,0,0.54,0.0,0.0,18,304,0.6718476741841852,POINT (-73.9821014404297 40.77305603027344),POINT (-73.98836517333984 40.76931381225586),136,Upper West Side-Lincoln Square,Manhattan,Hell's Kitchen,Manhattan
364,id0047649,1,2016-06-06 21:04:36,2016-06-06 21:32:50,4,-73.88536071777342,40.77310180664063,-73.91454315185547,40.885860443115234,N,1694,2016-06-06,2016-06-06,83,65,74.0,0.00,0.0,0,0.0,0.0,0.0,21,315,12.776334088145214,POINT (-73.88536071777342 40.77310180664063),POINT (-73.91454315185547 40.885860443115234),233,LaGuardia Airport,Queens,Riverdale-Spuyten Duyvil,Bronx
365,id3878193,2,2016-02-07 00:56:37,2016-02-07 01:04:13,5,-73.98722076416014,40.73332977294922,-73.98297882080078,40.74441909790039,N,456,2016-02-07,2016-02-07,76,63,69.5,0,0,0,0.0,0.0,0.0,0,333,1.283824632235686,POINT (-73.98722076416014 40.73332977294922),POINT (-73.98297882080078 40.74441909790039),132,Gramercy,Manhattan,Murray Hill-Kips Bay,Manhattan
366,id2553871,1,2016-05-01 18:40:58,2016-05-01 18:45:15,1,-73.98388671875,40.749069213867195,-73.9847412109375,40.74288558959961,N,257,2016-05-01,2016-05-01,29,11,20.0,0.00,0.0,0,0.0,0.0,0.0,18,365,0.6913454606989039,POINT (-73.98388671875 40.749069213867195),POINT (-73.9847412109375 40.74288558959961),130,Midtown-Times Square,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
367,id1527619,1,2016-01-01 03:20:59,2016-01-01 03:43:06,1,-73.99637603759764,40.748836517333984,-73.98712921142578,40.697566986083984,N,1327,2016-01-01,2016-01-01,42,34,38.0,0.00,0.0,0,0.0,0.0,0.0,3,278,5.753921562757615,POINT (-73.99637603759764 40.748836517333984),POINT (-73.98712921142578 40.697566986083984),127,Chelsea-Hudson Yards,Manhattan,Downtown Brooklyn-DUMBO-Boerum Hill,Brooklyn
368,id0054578,1,2016-06-08 21:42:13,2016-06-08 21:52:09,1,-73.96672058105469,40.769916534423835,-73.94744873046875,40.77528381347656,N,596,2016-06-08,2016-06-08,87,72,79.5,0.05,0,0,0.05,0.0,0.0,21,326,1.7291201403165806,POINT (-73.96672058105469 40.769916534423835),POINT (-73.94744873046875 40.77528381347656),140,Upper East Side-Carnegie Hill,Manhattan,Upper East Side-Yorkville,Manhattan
369,id2814984,1,2016-06-02 16:48:54,2016-06-02 16:58:14,1,-73.99385070800781,40.762256622314446,-73.98201751708984,40.76664352416992,N,560,2016-06-02,2016-06-02,40,30,35.0,0.00,0.0,0,0.0,0.0,0.0,16,314,1.109559600009439,POINT (-73.99385070800781 40.762256622314446),POINT (-73.98201751708984 40.76664352416992),128,Hell's Kitchen,Manhattan,Midtown-Times Square,Manhattan
370,id1942347,1,2016-01-04 18:17:20,2016-01-04 18:22:06,1,-73.96690368652342,40.76727294921875,-73.97191619873048,40.75954818725586,N,286,2016-01-04,2016-01-04,79,61,70.0,0.02,0.0,0,0.02,0.0,0.0,18,262,0.9570883069210612,POINT (-73.96690368652342 40.76727294921875),POINT (-73.97191619873048 40.75954818725586),140,Upper East Side-Carnegie Hill,Manhattan,East Midtown-Turtle Bay,Manhattan
